Row Labels,WindowsOnly Number,WindowsOnly Percent,OtherVentilation Number,OtherVentilation Percent,TotalClassrooms (not inc DNE),Does Not Exist Number,Does Not Exist Percent,Operational Number,Operational Percent,Repair In Progress Number,Repair in Progress Percent,Does Not Exist or Repair in Progress Number,Does Not Exist or Repair in Progress Percent,Total Number Classrooms,Address,Latitude,Longitude,OpenCage Address,OpenCage Zip Code,OpeningDate,SchoolType,NTANumber,NTAName,JoinedSchoolListLocList,Census_tract,numSchools,studentEnrollment,studentCases,staffAndTeacherEnrollment,staffAndTeacherCases,totalCases,totalSchoolPop,studentsPerClassroom,staffPerClassroom,totalSchoolPopPerClassroom,casePerStudent,casesPerStaff,totalCasesPerPop,"caseRatePer10,000Student","caseRatePer10,000Staff","totalCaseRatePer10,000Pop"
X088,0,0%,18,100%,18,0,0%,18,100%,0,0%,0,0%,18,1340 SHERIDAN AVENUE,40.837019,-73.913523,"Public School 88, 1340 Sheridan Avenue, New York, NY 10456, United States of America",10456,1924,Early Childhood,BX14,East Concourse-Concourse Village,P.S. X088 - S. Silverstein Little Sparrow School,17902,1,98,1,18,0,1,116,5.444444444,1,6.444444444,0.01020408163,0,0.008620689655,102.0408163,0,86.20689655
X090,0,0%,49,100%,49,0,0%,49,100%,0,0%,0,0%,49,1116 SHERIDAN AVENUE,40.831873,-73.917526,"Public School 90, 1116 Sheridan Avenue, New York, NY 10456, United States of America",10456,1928,Elementary,BX14,East Concourse-Concourse Village,"Sheridan Academy for Young Leaders, The Family School",18102,2,1006,1,135,1,2,1141,20.53061224,2.755102041,23.28571429,0.0009940357853,0.007407407407,0.001752848379,9.940357853,74.07407407,17.52848379
X100,0,0%,36,100%,36,0,0%,36,100%,0,0%,0,0%,36,800 TAYLOR AVENUE,40.822552,-73.86276,"1820 Story Avenue, New York, NY 10473, United States of America",10473,1961,Elementary,BX09,Soundview-Castle Hill-Clason Point-Harding Park,P.S. 100 Isaac Clason,4200,1,536,1,85,1,2,621,14.88888889,2.361111111,17.25,0.001865671642,0.01176470588,0.003220611916,18.65671642,117.6470588,32.20611916
X104,0,0%,48,100%,48,0,0%,48,100%,0,0%,0,0%,48,1449 SHAKESPEARE AVENUE,40.843453,-73.920826,"Public School 104, 1449 Shakespeare Avenue, New York, NY 10452, United States of America",10452,2000,Elementary,BX26,Highbridge,P.S. 199X - The Shakespeare School,21302,1,605,1,86,0,1,691,12.60416667,1.791666667,14.39583333,0.001652892562,0,0.001447178003,16.52892562,0,14.47178003
X108,2,9%,21,91%,23,0,0%,23,100%,0,0%,0,0%,23,1166 NEILL AVENUE,40.8547,-73.8532,"Public School 108, 1166 Neill Avenue, New York, NY 10461, United States of America",10461,1938,Elementary,BX49,Pelham Parkway,P.S. 108 Philip J. Abinanti,28800,1,542,1,65,1,2,607,23.56521739,2.826086957,26.39130435,0.00184501845,0.01538461538,0.003294892916,18.4501845,153.8461538,32.94892916
X109,0,0%,30,100%,30,0,0%,30,100%,0,0%,0,0%,30,1771 POPHAM AVENUE,40.851661,-73.918991,"Public School 109, 1771 Popham Avenue, New York, NY 10453, United States of America",10453,1953,Elementary,BX36,University Heights-Morris Heights,P.S. 109 Sedgwick,20502,1,532,1,77,2,3,609,17.73333333,2.566666667,20.3,0.001879699248,0.02597402597,0.004926108374,18.79699248,259.7402597,49.26108374
X112,3,9%,31,91%,34,0,0%,34,100%,0,0%,0,0%,34,1925 SCHIEFFELIN AVENUE,40.88494,-73.843977,"Public School 112, 1925 Schieffelin Avenue, New York, NY 10466, United States of America",10466,1953,Elementary,BX03,Eastchester-Edenwald-Baychester,P.S. 112 Bronxwood,45800,1,368,1,64,4,5,432,10.82352941,1.882352941,12.70588235,0.002717391304,0.0625,0.01157407407,27.17391304,625,115.7407407
X122,2,6%,32,94%,34,0,0%,34,100%,0,0%,0,0%,34,260 W KINGSBRIDGE RD,40.872477,-73.905547,"2700 Bailey Avenue, New York, NY 10463, United States of America",10463,1996,Elementary,BX30,Kingsbridge Heights,P.S. 310 Marble Hill,26900,1,575,1,77,1,2,652,16.91176471,2.264705882,19.17647059,0.001739130435,0.01298701299,0.003067484663,17.39130435,129.8701299,30.67484663
X125,0,0%,65,100%,65,0,0%,65,100%,0,0%,0,0%,65,1111 PUGSLEY AVENUE,40.829153,-73.857882,"Intermediate School 125, 1111 Pugsley Avenue, New York, NY 10472, United States of America",10472,1952,Junior High-Intermediate-Middle,BX55,Soundview-Bruckner,Blueprint Middle School,4001,1,558,1,77,0,1,635,8.584615385,1.184615385,9.769230769,0.001792114695,0,0.00157480315,17.92114695,0,15.7480315
X130,0,0%,28,100%,28,0,0%,28,100%,0,0%,0,0%,28,750 PROSPECT AVENUE,40.817742,-73.901709,"Public School 130, 750 Prospect Avenue, New York, NY 10455, United States of America",10455,1956,Elementary,BX33,Longwood,P.S. 130 Abram Stevens Hewitt,8500,1,359,1,61,0,1,420,12.82142857,2.178571429,15,0.00278551532,0,0.002380952381,27.8551532,0,23.80952381
X134,0,0%,44,100%,44,0,0%,44,100%,0,0%,0,0%,44,1330 BRISTOW STREET,40.831613,-73.894241,"Public School 134, 1330 Bristow Street, New York, NY 10459, United States of America",10459,1965,Elementary,BX75,Crotona Park East,P.S. 134 George F. Bristow,15300,1,507,1,68,0,1,575,11.52272727,1.545454545,13.06818182,0.001972386588,0,0.001739130435,19.72386588,0,17.39130435
X140,0,0%,43,100%,43,0,0%,43,100%,0,0%,0,0%,43,916 EAGLE AVENUE,40.823318,-73.907489,"Public School 10, East 163rd Street, New York, NY 10456, United States of America",10456,1957,Elementary,BX35,Morrisania-Melrose,P.S. X140 The Eagle School,18500,1,479,1,70,0,1,549,11.13953488,1.627906977,12.76744186,0.002087682672,0,0.001821493625,20.87682672,0,18.21493625
X146,0,0%,35,100%,35,0,0%,35,100%,0,0%,0,0%,35,968 CAULDWELL AVENUE,40.824717,-73.905734,"Public School 146, 968 Cauldwell Avenue, New York, NY 10456, United States of America",10456,1958,Elementary,BX35,Morrisania-Melrose,P.S. 146 Edward Collins,18500,1,344,1,56,0,1,400,9.828571429,1.6,11.42857143,0.002906976744,0,0.0025,29.06976744,0,25
X147,0,0%,67,100%,67,0,0%,67,100%,0,0%,0,0%,67,1600 WEBSTER AVENUE,40.840536,-73.904353,"1600 Webster Avenue, New York, NY 10457, United States of America",10457,1999,Junior High-Intermediate-Middle,BX01,Claremont-Bathgate,"I.S. 313 School of Leadership Development, I.S. 339, Bronx Middle School Of Academic And Career Technol",16700,2,554,1,107,0,1,661,8.268656716,1.597014925,9.865671642,0.001805054152,0,0.001512859304,18.05054152,0,15.12859304
X151,4,5%,71,95%,75,0,0%,75,100%,0,0%,0,0%,75,250 EAST 156 STREET,40.822574,-73.92114,"250 East 156th Street, New York, NY 10451, United States of America",10451,1899,K-8,BX14,East Concourse-Concourse Village,"P.S./M.S. 031 The William Lloyd Garrison, J.H.S. 151 Lou Gehrig, KIPP Academy Charter School, DREAM Mott Haven Charter School",6100,4,1584,1,203,5,6,1787,21.12,2.706666667,23.82666667,0.0006313131313,0.02463054187,0.003357582541,6.313131313,246.3054187,33.57582541
X156,0,0%,56,100%,56,0,0%,56,100%,0,0%,0,0%,56,750 CONCOURSE VILLAGE W,40.8222,-73.9204,"298 Morris Avenue, New York, NY 10455, United States of America",10455,1972,Elementary,BX14,East Concourse-Concourse Village,"Bronx Global Learning Institute for Girls Charter, Concourse Village Elementary School",6100,2,662,1,103,0,1,765,11.82142857,1.839285714,13.66071429,0.001510574018,0,0.001307189542,15.10574018,0,13.07189542
X170,0,0%,20,100%,20,1,5%,18,86%,2,10%,3,14%,21,1598 TOWNSEND AVENUE,40.844367,-73.913253,"1598 Townsend Avenue, New York, NY 10452, United States of America",10452,1993,Early Childhood,BX41,Mount Hope,P.S. 170,22702,1,221,1,33,0,1,254,10.52380952,1.571428571,12.0952381,0.004524886878,0,0.003937007874,45.24886878,0,39.37007874
X173,0,0%,20,100%,20,0,0%,20,100%,0,0%,0,0%,20,1871 WALTON AVENUE,40.848907,-73.909936,"1871 Walton Avenue, New York, NY 10453, United States of America",10453,1971,Elementary,BX41,Mount Hope,P.S. 236 Langston Hughes,23301,1,287,1,51,1,2,338,14.35,2.55,16.9,0.003484320557,0.01960784314,0.005917159763,34.84320557,196.0784314,59.17159763
X205,23,68%,11,32%,34,0,0%,34,100%,0,0%,0,0%,34,2475 SOUTHERN BOULEVARD,40.855759,-73.881753,"2480 Crotona Avenue, New York, NY 10458, United States of America",10458,1976,Elementary,BX06,Belmont,P.S. 205 Fiorello LaGuardia,39300,1,794,1,111,0,1,905,23.35294118,3.264705882,26.61764706,0.001259445844,0,0.001104972376,12.59445844,0,11.04972376
X234,2,5%,36,95%,38,0,0%,38,100%,0,0%,0,0%,38,2050 PROSPECT AVENUE,40.8462,-73.8874,"2059 Prospect Avenue, New York, NY 10457, United States of America",10457,1971,Elementary,BX17,East Tremont,The School of Science and Applied Learning,37100,1,511,1,86,1,2,597,13.44736842,2.263157895,15.71052632,0.001956947162,0.01162790698,0.003350083752,19.56947162,116.2790698,33.50083752
X240,0,0%,60,100%,60,0,0%,60,100%,0,0%,0,0%,60,1501 JEROME AVENUE,40.842503,-73.916084,"1504 Jerome Avenue, New York, NY 10452, United States of America",10452,1999,Secondary School,BX63,West Concourse,"Comprehensive Model School Project M.S. 327, Mount Eden Children's Academy",20900,2,1122,1,138,1,2,1260,18.7,2.3,21,0.0008912655971,0.007246376812,0.001587301587,8.912655971,72.46376812,15.87301587
X254,0,0%,19,100%,19,0,0%,19,100%,0,0%,0,0%,19,2452 WASHINGTON AVENUE,40.858721,-73.889878,"2452 Washington Avenue, New York, NY 10458, United States of America",10458,1999,Junior High-Intermediate-Middle,BX06,Belmont,I.S. 254,38700,1,472,1,69,1,2,541,24.84210526,3.631578947,28.47368421,0.002118644068,0.01449275362,0.003696857671,21.18644068,144.9275362,36.96857671
X311,2,12%,15,88%,17,0,0%,17,100%,0,0%,0,0%,17,1684 WHITE PLAINS ROAD,40.843531,-73.865498,"White Plains Road & Van Nest Avenue, White Plains Road, New York, NY 10470, United States of America",10470,2015,Elementary,BX37,Van Nest-Morris Park-Westchester Square,The STEAM Bridge School,23800,1,279,1,34,1,2,313,16.41176471,2,18.41176471,0.003584229391,0.02941176471,0.006389776358,35.84229391,294.1176471,63.89776358
X360,0,0%,28,100%,28,0,0%,28,100%,0,0%,0,0%,28,2880 KINGSBRIDGE TERRACE,40.874717,-73.902214,"PS 80, 2880 Kingsbridge Terrace, New York, NY 10463, United States of America",10463,1999,Elementary,BX28,Van Cortlandt Village,P.S. 360,27300,1,357,1,56,0,1,413,12.75,2,14.75,0.002801120448,0,0.002421307506,28.01120448,0,24.21307506
X368,0,0%,51,100%,51,0,0%,51,100%,0,0%,0,0%,51,2975 TIBBETT AVENUE,40.877935,-73.913694,"Marble Hill High School of International Studies, Tibbett Avenue, New York, NY 10463, United States of America",10463,2004,Secondary School,BX29,Spuyten Duyvil-Kingsbridge,In-Tech Academy (M.S. / High School 368),29302,1,997,1,114,0,1,1111,19.54901961,2.235294118,21.78431373,0.001003009027,0,0.000900090009,10.03009027,0,9.00090009
X392,0,0%,25,100%,25,0,0%,25,100%,0,0%,0,0%,25,928 SIMPSON STREET,40.820388,-73.892961,"928 Simpson Street, New York, NY 10459, United States of America",10459,2004,Secondary School,BX27,Hunts Point,Bronx Studio School for Writers and Artists,8900,1,636,1,82,1,2,718,25.44,3.28,28.72,0.001572327044,0.01219512195,0.00278551532,15.72327044,121.9512195,27.8551532
X401,1,2%,52,98%,53,0,0%,53,100%,0,0%,0,0%,53,1010 REV. J. A. POLITE AVENUE,40.823124,-73.898265,"1010 Reverend James A. Polite Avenue, New York, NY 10459, United States of America",10459,1996,High school,BX33,Longwood,"Bronx Regional High School, Arturo A. Schomburg Satellite Academy Bronx, New Visions A.I.M. Charter High School II",12901,3,575,1,88,0,1,663,10.8490566,1.660377358,12.50943396,0.001739130435,0,0.001508295626,17.39130435,0,15.08295626
X660,8,13%,53,87%,61,0,0%,61,100%,0,0%,0,0%,61,2474 CROTONA AVENUE,40.855392,-73.882487,"2474 Crotona Avenue, New York, NY 10458, United States of America",10458,1925,High school,BX06,Belmont,"Crotona International High School, High School for Energy and Technology, Bronx Academy for Software Engineering (BASE)",39300,3,1152,1,148,0,1,1300,18.8852459,2.426229508,21.31147541,0.0008680555556,0,0.0007692307692,8.680555556,0,7.692307692
X781,16,94%,1,6%,17,0,0%,17,100%,0,0%,0,0%,17,695 EAST 182ND STREET,40.850674,-73.886997,"Saint Martin of Tours School, 695 East 182nd Street, New York, NY 10457, United States of America",10457,1992,Elementary,BX06,Belmont,The Bronx STEM and Arts Academy,39100,1,191,1,26,0,1,217,11.23529412,1.529411765,12.76470588,0.005235602094,0,0.004608294931,52.35602094,0,46.08294931
X839,0,0%,28,100%,28,0,0%,28,100%,0,0%,0,0%,28,2040 ANTIN PL,40.851577,-73.864438,"2022 Mercy College Place, New York, NY 10462, United States of America",10462,2001,High school,BX49,Pelham Parkway,"Bronx High School for the Visual Arts, Bronx High School for the Visual Arts",22800,1,479,1,53,0,1,532,17.10714286,1.892857143,19,0.002087682672,0,0.001879699248,20.87682672,0,18.79699248
X852,0,0%,15,100%,15,0,0%,15,100%,0,0%,0,0%,15,3617 BAINBRIDGE AVENUE,40.885428,-73.878051,"3617 Bainbridge Avenue, New York, NY 10467, United States of America",10467,2003,Junior High-Intermediate-Middle,BX43,Norwood,Bronx Dance Academy School,43100,1,265,1,28,0,1,293,17.66666667,1.866666667,19.53333333,0.003773584906,0,0.003412969283,37.73584906,0,34.12969283
X886,0,0%,17,100%,17,0,0%,17,100%,0,0%,0,0%,17,124 EAMES PLACE,40.869142,-73.901821,"124 Eames Place, New York, NY 10468, United States of America",10468,2003,Elementary,BX28,Van Cortlandt Village,Luisa Pineiro Fuentes School of Science and Discov,26701,1,280,1,46,1,2,326,16.47058824,2.705882353,19.17647059,0.003571428571,0.02173913043,0.006134969325,35.71428571,217.3913043,61.34969325
K003,0,0%,32,100%,32,0,0%,32,100%,0,0%,0,0%,32,50 JEFFERSON AVENUE,40.682311,-73.955219,"Public School 3, 50 Jefferson Avenue, New York, NY 11216, United States of America",11216,1950,Elementary,BK69,Clinton Hill,P.S. 003 The Bedford Village,22700,1,257,0,39,0,0,296,8.03125,1.21875,9.25,0,0,0,0,0,0
K005,0,0%,48,100%,48,0,0%,48,100%,0,0%,0,0%,48,820 HANCOCK STREET,40.685241,-73.92197,"Public School 5, Halsey Street, New York, NY 11233, United States of America",11233,1966,Elementary,BK35,Stuyvesant Heights,P.S. 005 Dr. Ronald McNair,37700,1,201,0,40,0,0,241,4.1875,0.8333333333,5.020833333,0,0,0,0,0,0
K006,0,0%,47,100%,47,1,2%,47,98%,0,0%,1,2%,48,43 SNYDER AVENUE,40.648973,-73.956279,"43 Snyder Avenue, New York, NY 11226, United States of America",11226,1993,Elementary,BK95,Erasmus,Norma Adams Clemons Academy,79400,1,604,0,86,0,0,690,12.58333333,1.791666667,14.375,0,0,0,0,0,0
K021,0,0%,47,100%,47,0,0%,47,100%,0,0%,0,0%,47,180 CHAUNCEY STREET,40.68035,-73.926673,"Public School 21, 180 Chauncey Street, New York, NY 11233, United States of America",11233,1956,Elementary,BK61,Crown Heights North,P.S. 021 Crispus Attucks,38100,1,536,0,67,0,0,603,11.40425532,1.425531915,12.82978723,0,0,0,0,0,0
K022,1,3%,39,98%,40,0,0%,39,98%,1,3%,1,3%,40,443 ST MARKS AVENUE,40.6771,-73.960093,"443 Saint Marks Avenue, New York, NY 11238, United States of America",11238,1996,Elementary,BK61,Crown Heights North,"Brooklyn Arts and Science Elementary School, Explore Exceed Charter School",30500,2,754,0,140,0,0,894,18.85,3.5,22.35,0,0,0,0,0,0
K024,0,0%,38,100%,38,0,0%,38,100%,0,0%,0,0%,38,427 38 STREET,40.652832,-74.004533,"427 38th Street, New York, NY 11232, United States of America",11232,1997,Elementary,BK32,Sunset Park West,P.S. 024,8400,1,543,0,95,2,2,638,14.28947368,2.5,16.78947368,0,0.02105263158,0.003134796238,0,210.5263158,31.34796238
K025,0,0%,41,100%,41,0,0%,41,100%,0,0%,0,0%,41,787 LAFAYETTE AVENUE,40.691472,-73.940749,"Public School 25, 787 Lafayette Avenue, New York, NY 11221, United States of America",11221,1942,Elementary,BK35,Stuyvesant Heights,"P.S. 025 Eubie Blake School, Success Academy Charter School - Bed Stuy 3",28100,2,276,0,64,0,0,340,6.731707317,1.56097561,8.292682927,0,0,0,0,0,0
K027,12,24%,38,76%,50,0,0%,50,100%,0,0%,0,0%,50,27 HUNTINGTON STREET,40.677914,-74.005151,"Public School 27, 27 Huntington Street, New York, NY 11231, United States of America",11231,1890,K-12 all grades,BK33,Carroll Gardens-Columbia Street-Red Hook,"Red Hook Neighborhood School, Summit Academy Charter School",5900,2,95,0,31,0,0,126,1.9,0.62,2.52,0,0,0,0,0,0
K031,44,98%,1,2%,45,0,0%,45,100%,0,0%,0,0%,45,75 MESEROLE AVENUE,40.72697,-73.954139,"Junior High School 126, 75 Meserole Avenue, New York, NY 11222, United States of America",11222,1900,Elementary,BK76,Greenpoint,P.S. 031 Samuel F. Dupont,56100,1,578,0,63,1,1,641,12.84444444,1.4,14.24444444,0,0.01587301587,0.001560062402,0,158.7301587,15.60062402
K040,1,2%,49,98%,50,0,0%,49,98%,1,2%,1,2%,50,265 RALPH AVENUE,40.680239,-73.921099,"Public School 40 George W. Carver, 265 Ralph Avenue, New York, NY 11233, United States of America",11233,1913,Elementary,BK35,Stuyvesant Heights,"P.S. 028 The Warren Prep Academy, P.S. 040 George W. Carver",37900,2,448,0,70,0,0,518,8.96,1.4,10.36,0,0,0,0,0,0
K045,0,0%,46,100%,46,0,0%,46,100%,0,0%,0,0%,46,84 SCHAEFER STREET,40.686424,-73.91043,"84 Schaefer Street, New York, NY 11207, United States of America",11207,1966,K-8,BK78,Bushwick South,P.S./I.S. 045 Horace E. Greene,40100,1,572,0,82,0,0,654,12.43478261,1.782608696,14.2173913,0,0,0,0,0,0
K046,4,9%,40,91%,44,0,0%,44,100%,0,0%,0,0%,44,100 CLERMONT AVENUE,40.69453,-73.971644,"Edward C Blum Public School (46), 100 Clermont Avenue, New York, NY 11205, United States of America",11205,1960,Elementary,BK68,Fort Greene,"P.S. 046 Edward C. Blum, Fort Greene Preparatory Academy",18700,2,407,0,80,0,0,487,9.25,1.818181818,11.06818182,0,0,0,0,0,0
K048,1,3%,33,97%,34,0,0%,34,100%,0,0%,0,0%,34,6015 18 AVENUE,40.621481,-73.987165,"Public School 48, 18th Avenue, New York, NY 11204, United States of America",11204,1915,Elementary,BK88,Borough Park,P.S. 048 Mapleton,24400,1,557,0,74,0,0,631,16.38235294,2.176470588,18.55882353,0,0,0,0,0,0
K051,8,15%,45,85%,53,0,0%,53,100%,0,0%,0,0%,53,350 5 AVENUE,40.672358,-73.98505,"Middle School 51, 4th Street, New York, NY 11215, United States of America",11215,1951,Junior High-Intermediate-Middle,BK37,Park Slope-Gowanus,M.S. 51 William Alexander,13500,1,1143,0,99,2,2,1242,21.56603774,1.867924528,23.43396226,0,0.0202020202,0.001610305958,0,202.020202,16.10305958
K054,17,53%,15,47%,32,0,0%,15,47%,17,53%,17,53%,32,195 SANDFORD STREET,40.692616,-73.952504,"Public School 54, 195 Sandford Street, New York, NY 11205, United States of America",11205,1922,Elementary,BK75,Bedford,P.S. 054 Samuel C. Barnes,24100,1,177,0,39,0,0,216,5.53125,1.21875,6.75,0,0,0,0,0,0
K081,0,0%,68,100%,68,0,0%,68,100%,0,0%,0,0%,68,990 DEKALB AVENUE,40.692866,-73.935123,"Eleanor Roosevelt Playground, Kosciuszko Street, New York, NY 11221, United States of America",11221,1966,Elementary,BK35,Stuyvesant Heights,P.S. 081 Thaddeus Stevens,28900,1,268,0,49,0,0,317,3.941176471,0.7205882353,4.661764706,0,0,0,0,0,0
K085,2,8%,22,92%,24,0,0%,24,100%,0,0%,0,0%,24,510 CLERMONT AVENUE,40.682576,-73.969248,"Brooklyn School for Career Development, 510 Clermont Avenue, New York, NY 11238, United States of America",11238,1996,High school,BK68,Fort Greene,P.S. K753 - School for Career Development,17900,1,323,0,167,1,1,490,13.45833333,6.958333333,20.41666667,0,0.005988023952,0.002040816327,0,59.88023952,20.40816327
K086,29,100%,0,0%,29,0,0%,29,100%,0,0%,0,0%,29,220 IRVING AVENUE,40.700595,-73.917804,"220 Irving Avenue, New York, NY 11237, United States of America",11237,1892,Elementary,BK77,Bushwick North,P.S. 086 The Irvington,43100,1,379,0,62,0,0,441,13.06896552,2.137931034,15.20689655,0,0,0,0,0,0
K091,6,21%,23,79%,29,0,0%,29,100%,0,0%,0,0%,29,532 ALBANY AVENUE,40.661806,-73.940707,"Public School 91, 532 Albany Avenue, New York, NY 11203, United States of America",11203,1904,Elementary,BK60,Prospect Lefferts Gardens-Wingate,P.S. 091 The Albany Avenue School,80600,1,186,0,51,0,0,237,6.413793103,1.75862069,8.172413793,0,0,0,0,0,0
K107,1,4%,24,96%,25,0,0%,25,100%,0,0%,0,0%,25,1301 8 AVENUE,40.662945,-73.981181,"1301 8th Avenue, New York, NY 11215, United States of America",11215,1894,Elementary,BK37,Park Slope-Gowanus,P.S. 107 John W. Kimball,16700,1,495,0,54,0,0,549,19.8,2.16,21.96,0,0,0,0,0,0
K110,36,100%,0,0%,36,0,0%,35,97%,1,3%,1,3%,36,124 MONITOR STREET,40.723743,-73.941926,"Public School 110, 124 Monitor Street, New York, NY 11222, United States of America",11222,1895,Elementary,BK76,Greenpoint,P.S. 110 The Monitor,59100,1,527,0,51,0,0,578,14.63888889,1.416666667,16.05555556,0,0,0,0,0,0
K124,21,100%,0,0%,21,0,0%,21,100%,0,0%,0,0%,21,515 4 AVENUE,40.667464,-73.99062,"515 4th Avenue, New York, NY 11215, United States of America",11215,1900,Elementary,BK37,Park Slope-Gowanus,P.S. 124 Silas B. Dutcher,14100,1,273,0,50,1,1,323,13,2.380952381,15.38095238,0,0.02,0.003095975232,0,200,30.95975232
K126,0,0%,52,100%,52,0,0%,52,100%,0,0%,0,0%,52,424 LEONARD STREET,40.719818,-73.947932,"424 Leonard Street, New York, NY 11222, United States of America",11222,1966,Junior High-Intermediate-Middle,BK76,Greenpoint,"John Ericsson Middle School 126, Northside Charter High School, The Greenpoint Community Middle School At The John",49900,2,271,0,51,1,1,322,5.211538462,0.9807692308,6.192307692,0,0.01960784314,0.003105590062,0,196.0784314,31.05590062
K128,4,14%,25,86%,29,0,0%,29,100%,0,0%,0,0%,29,2075 84 STREET,40.60498,-73.995084,"8310 21st Avenue, New York, NY 11214, United States of America",11214,1900,Elementary,BK28,Bensonhurst West,P.S. 128 Bensonhurst,28800,1,424,0,62,1,1,486,14.62068966,2.137931034,16.75862069,0,0.01612903226,0.002057613169,0,161.2903226,20.57613169
K137,22,96%,1,4%,23,0,0%,22,96%,1,4%,1,4%,23,121 SARATOGA AVENUE,40.682248,-73.916641,"121 Saratoga Avenue, New York, NY 11233, United States of America",11233,1902,Elementary,BK79,Ocean Hill,P.S./I.S. 137 Rachel Jean Mitchell,37300,1,174,0,33,0,0,207,7.565217391,1.434782609,9,0,0,0,0,0,0
K174,40,98%,1,2%,41,0,0%,41,100%,0,0%,0,0%,41,574 DUMONT AVENUE,40.665446,-73.897604,"Public School 174, 574 Dumont Avenue, New York, NY 11207, United States of America",11207,1913,K-8,BK85,East New York (Pennsylvania Ave),"Brooklyn Gardens Elementary School, School of the Future Brooklyn",113000,2,393,0,69,0,0,462,9.585365854,1.682926829,11.26829268,0,0,0,0,0,0
